,HOME,AWAY,PTS,FG%,3P%,FT%,OREB,DREB,REB,AST,BLK,TOV,PF
0,ATL,BKN,4.1951219512195195,0.463414634146325,0.3207317073170586,2.5878048780487575,-2.2439024390243887,1.926829268292682,-0.31707317073171026,3.3048780487804876,1.8780487804878048,0.17073170731707243,1.1463414634146325
1,BKN,BOS,-7.073170731707322,1.3853658536585485,1.3134146341463548,-3.65609756097561,-1.060975609756099,-1.4512195121951201,-2.5121951219512155,-1.8536585365853675,-0.19512195121951237,1.036585365853659,-3.902439024390244
2,BOS,CHA,2.317073170731703,0.11707317073170032,-2.6243902439024325,-0.6499999999999915,2.634146341463415,-1.6585365853658516,0.9756097560975618,2.475609756097562,-1.0975609756097562,1.1951219512195124,3.7682926829268304
3,CHA,CHI,1.7560975609756184,-0.4256097560975647,-0.7329268292683082,1.318292682926824,-2.1097560975609753,-0.2439024390243958,-2.353658536585364,-1.1219512195121943,-0.39024390243902385,-1.3658536585365848,-0.7073170731707314
4,CHI,CLE,-2.682926829268297,-1.8731707317073045,0.6426829268292522,3.286585365853682,0.4146341463414629,1.3658536585365866,1.7804878048780424,0.10975609756097526,1.8658536585365852,0.3292682926829258,-1.4756097560975618
5,CLE,DAL,2.0365853658536537,1.715853658536581,1.943902439024427,-4.384146341463435,1.487804878048781,-0.048780487804876316,1.4390243902439082,0.5853658536585371,0.1341463414634143,0.8170731707317085,0.865853658536583
6,DAL,DEN,0.40243902439024737,0.2439024390243958,0.6182926829268212,2.3158536585365823,-2.3170731707317085,0.7682926829268268,-1.5487804878048834,-0.5487804878048799,-1.0853658536585367,-1.8902439024390247,-1.5609756097560954
7,DEN,DET,-0.07317073170732158,0.1987804878048891,-0.6963414634146403,9.465853658536602,-0.9756097560975601,-0.7195121951219505,-1.6951219512195124,3.219512195121954,1.1097560975609757,1.1219512195121943,2.024390243902438
8,DET,GSW,-12.926829268292678,-4.810975609756127,-7.043902439024386,-9.26707317073172,2.5,-2.378048780487802,0.1219512195121979,-9.5,-2.3658536585365852,-1.6463414634146343,-1.7560975609756078
9,GSW,HOU,8.341463414634148,3.597560975609774,6.6170731707317145,6.828048780487819,-1.3902439024390247,4.524390243902438,3.1341463414634134,6.73170731707317,0.8292682926829267,-0.7560975609756095,-1.085365853658537
